cve,repo,commit
CVE-2017-2602,jenkins,414ff7e30aba66bed18c4ee8a8660fb36fc8c655
CVE-2017-2603,jenkins,3cd946cbef82c6da5ccccf3890d0ae4e091c4265
CVE-2017-2604,jenkins,6efcf6c2ac39bc5c59ac7251822be8ddf67ceaf8
CVE-2017-2606,jenkins,09cfbc9cd5c9df7c763bc976b7f5c51266b63719
CVE-2017-2608,jenkins,a814154695e23dc37542af7d40cacc129cf70722
CVE-2017-2609,jenkins,246a0fa90a05b729eaabca6d697016015f622e57
CVE-2017-2610,jenkins,307ed31caba68a46426b8c73a787a05add2c7489
CVE-2017-2611,jenkins,97a61a9fe55f4c16168c123f98301a5173b9fa86
CVE-2017-2612,jenkins,b0ed9669bc00dbccf1be6896bb527b4cf2e7687d
CVE-2017-2613,jenkins,b88b20ec473200db35d0a0d29dcf192069106601
CVE-2018-1000067,jenkins,2d16b459205730d85e51499c2457109b234ca9d9
CVE-2018-1000193,jenkins,de7aaab441151fb1760855fec83681c6a8756a45
CVE-2018-1000194,jenkins,de7aaab441151fb1760855fec83681c6a8756a45
CVE-2018-1000195,jenkins,6eea1e97840b5623829b2c1fd2e363c045bdc230
CVE-2018-1000406,jenkins,c3351d2e7c3edfee82b9470e9aa1168982296072
CVE-2018-1000407,jenkins,df87e12ddcfeafdba6e0de0e07b3e21f8473ece6
CVE-2018-1000408,jenkins,01157a699f611ca7492e872103ac01526a982cf2
CVE-2018-1000409,jenkins,517da6ed389f0a606dd9bb8595bc79fc93f4331c
CVE-2018-1000410,jenkins,7366cc50106442a021c5178cd101057ecc08f2c2
CVE-2018-1000861,jenkins,47f38d714c99e1841fb737ad1005618eb26ed852
CVE-2018-1000862,jenkins,c19cc705688cfffa4fe735e0edbe84862b6c135f
CVE-2018-1000863,jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48
CVE-2018-1000864,jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17
CVE-2018-1000997,jenkins,fd5f5be0304c6bf1918892b81e2efb6b6d09c521
CVE-2018-1999001,jenkins,5f4d014b3b7f89e206c6c8509540ed559f604959
CVE-2018-1999002,jenkins,29ca81dd59c255ad633f1bd86cf1be40a5f02c64
CVE-2018-1999003,jenkins,af9e11c9941487f69ec1a95c65958fc208064e7a
CVE-2018-1999004,jenkins,40250f08aca7f3f8816f21870ee23463a52ef2f2
CVE-2018-1999005,jenkins,8697bdff0342421e22230028d84aaa265719e86c
CVE-2018-1999006,jenkins,f46842c7a2c916170ac457a039a2f7f019afd885
CVE-2018-1999042,jenkins,727d58f690abf64f543407e1de3545eca76ad30e
CVE-2018-1999044,jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763
CVE-2018-1999045,jenkins,ef9583a24abc4de157e1570cb32d7a273d327f36
CVE-2018-1999046,jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4
CVE-2018-6356,jenkins,eb03a42078f29dbed3742b8740c95e02890e4545
CVE-2019-1003003,jenkins,07c09bebb8396a48063c1da4fc4b628acddd72a8
CVE-2019-10352,jenkins,18fc7c0b466553cbd4f790db3270964305bee7f9
CVE-2019-10353,jenkins,772152315aa0a9ba27b812a4ba0f3f9b64af78d9
CVE-2019-10354,jenkins,279d8109eddb7a494428baf25af9756c2e33576b
CVE-2020-2161,jenkins,dbff6fdcf8c4bc00729ace66c33208ae7aa18ac0
CVE-2020-2221,jenkins,f6e575381bdba85afaf27c529d7298091f226e49
CVE-2020-2222,jenkins,e7443ef2ef255253231f3f1db0034fae39f0cba5
CVE-2020-2223,jenkins,11f4a351224ef04cfeb9c7636fb1590b67543f3c
CVE-2011-1833,linux,764355487ea220fdc2faf128d577d7f679b91f97
CVE-2011-4127,linux,0bfc96cb77224736dfa35c3c555d37b3646ef35e
CVE-2011-4604,linux,b5a1eeef04cc7859f34dec9b72ea1b28e4aba07c
CVE-2013-3237,linux,d5e0d0f607a7a029c6563a0470d88255c89a8d11
CVE-2014-3153,linux,13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e
CVE-2014-4611,linux,206204a1162b995e2185275167b22468c00d6b36
CVE-2015-2923,linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a
CVE-2015-3214,linux,ee73f656a604d5aa9df86a97102e4e462dd79924
CVE-2015-5307,linux,54a20552e1eae07aa240fa370a0293e006b5faed
CVE-2015-8104,linux,cbdb967af3d54993f5814f1cee0ed311a055377d
CVE-2016-10229,linux,197c949e7798fbf28cfadc69d9ca0c2abbf93191
CVE-2016-10741,linux,04197b341f23b908193308b8d63d17ff23232598
CVE-2016-10906,linux,c278c253f3d992c6994d08aa0efb2b6806ca396f
CVE-2016-8636,linux,647bf3d8a8e5777319da92af672289b2a6c4dc66
CVE-2017-10911,linux,089bc0143f489bd3a4578bdff5f4ca68fb26f341
CVE-2017-16533,linux,f043bfc98c193c284e2cd768fefabe18ac2fed9b
CVE-2017-16939,linux,1137b5e2529a8f5ca8ee709288ecba3e68044df2
CVE-2017-18174,linux,251e22abde21833b3d29577e4d8c7aaccd650eee
CVE-2017-18204,linux,28f5a8a7c033cbf3e32277f4cc9c6afd74f05300
CVE-2017-18232,linux,0558f33c06bb910e2879e355192227a8e8f0219d
CVE-2017-18249,linux,30a61ddf8117c26ac5b295e1233eaa9629a94ca3
CVE-2017-18255,linux,1572e45a924f254d9570093abde46430c3172e3d
CVE-2017-18344,linux,cef31d9af908243421258f1df35a4a644604efbe
CVE-2017-18379,linux,0c319d3a144d4b8f1ea2047fd614d2149b68f889
CVE-2017-18509,linux,99253eb750fda6a644d5188fb26c43bad8d5a745
CVE-2017-18551,linux,89c6efa61f5709327ecfa24bff18e57a4e80c7fa
CVE-2017-18595,linux,4397f04575c44e1440ec2e49b6302785c95fd2f8
CVE-2017-5669,linux,95e91b831f87ac8e1f8ed50c14d709089b4e01b8
CVE-2017-7273,linux,1ebb71143758f45dc0fa76e2f48429e13b16d110
CVE-2017-7472,linux,c9f838d104fed6f2f61d68164712e3204bf5271b
CVE-2017-7889,linux,a4866aa812518ed1a37d8ea0c881dc946409de94
CVE-2018-1000204,linux,a45b599ad808c3c982fdcdc12b0b8611c2f92824
CVE-2018-10021,linux,318aaf34f1179b39fa9c30fa0f3288b645beee39
CVE-2018-10087,linux,dd83c161fbcc5d8be637ab159c0de015cbff5ba4
CVE-2018-10124,linux,4ea77014af0d6205b05503d1c7aac6eace11d473
CVE-2018-10853,linux,129a72a0d3c8e139a04512325384fe5ac119e74d
CVE-2018-10876,linux,8844618d8aa7a9973e7b527d038a2a589665002c
CVE-2018-10878,linux,77260807d1170a8cf35dbb06e07461a655f67eee
CVE-2018-10879,linux,513f86d73855ce556ea9522b6bfd79f87356dc3a
CVE-2018-10880,linux,8cdb5240ec5928b20490a2bb34cb87e9a5f40226
CVE-2018-10881,linux,6e8ab72a812396996035a37e5ca4b3b99b5d214b
CVE-2018-10882,linux,c37e9e013469521d9adb932d17a1795c139b36db
CVE-2018-10883,linux,8bc1379b82b8e809eef77a9fedbb75c6c297be19
CVE-2018-10902,linux,39675f7a7c7e7702f7d5341f1e0d01db746543a0
CVE-2018-1091,linux,c1fa0768a8713b135848f78fd43ffc208d8ded70
CVE-2018-10938,linux,40413955ee265a5e42f710940ec78f5450d49149
CVE-2018-10940,linux,9de4ee40547fd315d4a0ed1dd15a2fa3559ad707
CVE-2018-1120,linux,7f7ccc2ccc2e70c6054685f5e3522efa81556830
CVE-2018-1130,linux,67f93df79aeefc3add4e4b31a752600f834236e2
CVE-2018-11506,linux,f7068114d45ec55996b9040e98111afa56e010fe
CVE-2018-12232,linux,6d8c50dcb029872b298eea68cc6209c866fd3e14
CVE-2018-12896,linux,78c9c4dfbf8c04883941445a195276bb4bb92c76
CVE-2018-13093,linux,afca6c5b2595fc44383919fba740c194b0b76aff
CVE-2018-13094,linux,bb3d48dcf86a97dc25fe9fc2c11938e19cb4399a
CVE-2018-13096,linux,e34438c903b653daca2b2a7de95aed46226f8ed3
CVE-2018-13097,linux,9dc956b2c8523aed39d1e6508438be9fea28c8fc
CVE-2018-13099,linux,4dbe38dc386910c668c75ae616b99b823b59f3eb
CVE-2018-13100,linux,42bf546c1fe3f3654bdf914e977acbc2b80a5be5
CVE-2018-13405,linux,0fa3ecd87848c9c93c2c828ef4c3a8ca36ce46c7
CVE-2018-13406,linux,9f645bcc566a1e9f921bdae7528a01ced5bc3713
CVE-2018-14734,linux,cb2595c1393b4a5211534e6f0a0fbad369e21ad8
CVE-2018-15572,linux,fdf82a7856b32d905c39afc85e34364491e46346
CVE-2018-15594,linux,5800dc5c19f34e6e03b5adab1282535cb102fafd
CVE-2018-16276,linux,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679
CVE-2018-16597,linux,c0ca3d70e8d3cf81e2255a217f7ca402f5ed0862
CVE-2018-16658,linux,8f3fafc9c2f0ece10832c25f7ffcb07c97a32ad4
CVE-2018-17182,linux,7a9cdebdcc17e426fb5287e4a82db1dfe86339b2
CVE-2018-18021,linux,2a3f93459d689d990b3ecfbe782fec89b97d3279
CVE-2018-18281,linux,eb66ae030829605d61fbef1909ce310e29f78821
CVE-2018-18386,linux,966031f340185eddd05affcf72b740549f056348
CVE-2018-18397,linux,29ec90660d68bbdd69507c1c8b4e33aa299278b1
CVE-2018-18445,linux,b799207e1e1816b09e7a5920fbb2d5fcf6edd681
CVE-2018-18690,linux,7b38460dc8e4eafba06c78f8e37099d3b34d473c
CVE-2018-18710,linux,e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276
CVE-2018-19824,linux,5f8cf712582617d523120df67d392059eaf2fc4b
CVE-2018-19854,linux,f43f39958beb206b53292801e216d9b8a660f087
CVE-2018-20169,linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf
CVE-2018-20836,linux,b90cd6f2b905905fb42671009dc0e27c310a16ae
CVE-2018-20855,linux,0625b4ba1a5d4703c7fb01c497bd6c156908af00
CVE-2018-20856,linux,54648cf1ec2d7f4b6a71767799c45676a138ca24
CVE-2018-20976,linux,c9fbd7bbc23dbdd73364be4d045e5d3612cf6e82
CVE-2018-21008,linux,abd39c6ded9db53aa44c2540092bdd5fb6590fa8
CVE-2018-5332,linux,c095508770aebf1b9218e77026e48345d719b17c
CVE-2018-6412,linux,250c6c49e3b68756b14983c076183568636e2bde
CVE-2018-7191,linux,0ad646c81b2182f7fa67ec0c8c825e0ee165696d
CVE-2018-7480,linux,9b54d816e00425c3a517514e0d677bb3cec49258
CVE-2018-7757,linux,4a491b1ab11ca0556d2fda1ff1301e862a2d44c4
CVE-2018-8897,linux,d8ba61ba58c88d5207c1ba2f7d9a2280e7d03be9
CVE-2019-10124,linux,46612b751c4941c5c0472ddf04027e877ae5990f
CVE-2019-10638,linux,355b98553789b646ed97ad801a619ff898471b92
CVE-2019-10639,linux,355b98553789b646ed97ad801a619ff898471b92
CVE-2019-11486,linux,c7084edc3f6d67750f50d4183134c4fb5712a5c8
CVE-2019-11487,linux,15fab63e1e57be9fdb5eec1bbc5916e9825e9acb
CVE-2019-11599,linux,04f5866e41fb70690e28397487d8bd8eea7d712a
CVE-2019-11810,linux,bcf3b67d16a4c8ffae0aa79de5853435e683945c
CVE-2019-11811,linux,401e7e88d4ef80188ffa07095ac00456f901b8c4
CVE-2019-11815,linux,cb66ddd156203daefb8d71158036b27b0e2caf63
CVE-2019-11833,linux,592acbf16821288ecdc4192c47e3774a4c48bb64
CVE-2019-11884,linux,a1616a5ac99ede5d605047a9012481ce7ff18b16
CVE-2019-12614,linux,efa9ace68e487ddd29c2b4d6dd23242158f1f607
CVE-2019-12817,linux,ca72d88378b2f2444d3ec145dd442d449d3fefbc
CVE-2019-12818,linux,58bdd544e2933a21a51eecf17c3f5f94038261b5
CVE-2019-12819,linux,6ff7b060535e87c2ae14dd8548512abfdda528fb
CVE-2019-13233,linux,de9f869616dd95e95c00bdd6b0fcd3421e8a4323
CVE-2019-13272,linux,6994eefb0053799d2e07cd140df6c2ea106c41ee
CVE-2019-14283,linux,da99466ac243f15fbba65bd261bfc75ffa1532b6
CVE-2019-14284,linux,f3554aeb991214cbfafd17d55e2bfddb50282e32
CVE-2019-14814,linux,7caac62ed598a196d6ddf8d9c121e12e082cac3a
CVE-2019-14815,linux,7caac62ed598a196d6ddf8d9c121e12e082cac3a
CVE-2019-14816,linux,7caac62ed598a196d6ddf8d9c121e12e082cac3a
CVE-2019-15030,linux,8205d5d98ef7f155de211f5e2eb6ca03d95a5a60
CVE-2019-15031,linux,a8318c13e79badb92bc6640704a64cc022a6eb97
CVE-2019-15090,linux,c09581a52765a85f19fc35340127396d5e3379cc
CVE-2019-15211,linux,c666355e60ddb4748ead3bdd983e3f7f2224aaf0
CVE-2019-15212,linux,3864d33943b4a76c6e64616280e98d2410b1190f
CVE-2019-15213,linux,6cf97230cd5f36b7665099083272595c55d72be7
CVE-2019-15214,linux,2a3f7221acddfe1caa9ff09b3a8158c39b2fdeac
CVE-2019-15215,linux,eff73de2b1600ad8230692f00bc0ab49b166512a
CVE-2019-15216,linux,ef61eb43ada6c1d6b94668f0f514e4c268093ff3
CVE-2019-15217,linux,5d2e73a5f80a5b5aff3caf1ec6d39b5b3f54b26e
CVE-2019-15218,linux,31e0456de5be379b10fea0fa94a681057114a96e
CVE-2019-15219,linux,9a5729f68d3a82786aea110b1bfe610be318f80a
CVE-2019-15220,linux,6e41e2257f1094acc37618bf6c856115374c6922
CVE-2019-15221,linux,3450121997ce872eb7f1248417225827ea249710
CVE-2019-15222,linux,5d78e1c2b7f4be00bbe62141603a631dc7812f35
CVE-2019-15239,linux,7f582b248d0a86bae5788c548d7bb5bca6f7691a
CVE-2019-15292,linux,6377f787aeb945cae7abbb6474798de129e1f3ac
CVE-2019-15538,linux,1fb254aa983bf190cfd685d40c64a480a9bafaee
CVE-2019-15666,linux,b805d78d300bcf2c83d6df7da0c818b0fee41427
CVE-2019-15807,linux,3b0541791453fbe7f42867e310e0c9eb6295364d
CVE-2019-15916,linux,895a5e96dbd6386c8e78e5b78e067dcc67b7f0ab
CVE-2019-15917,linux,56897b217a1d0a91c9920cb418d6b3fe922f590a
CVE-2019-15919,linux,6a3eb3360667170988f8a6477f6686242061488a
CVE-2019-15920,linux,088aaf17aa79300cab14dbee2569c58cfafd7d6e
CVE-2019-15921,linux,ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2
CVE-2019-15924,linux,01ca667133d019edc9f0a1f70a272447c84ec41f
CVE-2019-15926,linux,5d6751eaff672ea77642e74e92e6c0ac7f9709ab
CVE-2019-15927,linux,f4351a199cc120ff9d59e06d02e8657d08e6cc46
CVE-2019-16413,linux,5e3cc1ee1405a7eb3487ed24f786dec01b4cbe1f
CVE-2019-16994,linux,07f12b26e21ab359261bf75cfcb424fdc7daeb6d
CVE-2019-16995,linux,6caabe7f197d3466d238f70915d65301f1716626
CVE-2019-17052,linux,0614e2b73768b502fc32a75349823356d98aae2c
CVE-2019-17053,linux,0edc3f703f7bcaf550774b5d43ab727bcd0fe06b
CVE-2019-17054,linux,0edc3f703f7bcaf550774b5d43ab727bcd0fe06b
CVE-2019-17055,linux,0edc3f703f7bcaf550774b5d43ab727bcd0fe06b
CVE-2019-17056,linux,0edc3f703f7bcaf550774b5d43ab727bcd0fe06b
CVE-2019-18282,linux,55667441c84fa5e0911a0aac44fb059c15ba6da2
CVE-2019-18660,linux,39e72bf96f5847ba87cc5bd7a3ce0fed813dc9ad
CVE-2019-18675,linux,be83bbf806822b1b89e0a0f23cd87cddc409e429
CVE-2019-18805,linux,19fad20d15a6494f47f85d869f00b11343ee5c78
CVE-2019-18808,linux,128c66429247add5128c03dc1e144ca56f05a4e2
CVE-2019-18809,linux,2289adbfa559050d2a38bcd9caac1c18b800e928
CVE-2019-18885,linux,09ba3bc9dd150457c506e4661380a6183af651c1
CVE-2019-19045,linux,c8c2a057fdc7de1cd16f4baa51425b932a42eb39
CVE-2019-19046,linux,4aa7afb0ee20a97fbf0c5bab3df028d5fb85fdab
CVE-2019-19049,linux,e13de8fe0d6a51341671bbe384826d527afe8d44
CVE-2019-19051,linux,6f3ef5c25cc762687a7341c18cbea5af54461407
CVE-2019-19052,linux,fb5be6a7b4863ecc44963bb80ca614584b6c7817
CVE-2019-19054,linux,a7b2df76b42bdd026e3106cf2ba97db41345a177
CVE-2019-19056,linux,db8fd2cde93227e566a412cf53173ffa227998bc
CVE-2019-19057,linux,d10dcb615c8e29d403a24d35f8310a7a53e3050c
CVE-2019-19058,linux,b4b814fec1a5a849383f7b3886b654a13abbda7d
CVE-2019-19060,linux,ab612b1daf415b62c58e130cb3d0f30b255a14d0
CVE-2019-19061,linux,9c0530e898f384c5d279bfcebd8bb17af1105873
CVE-2019-19062,linux,ffdde5932042600c6807d46c1550b28b0db6a3bc
CVE-2019-19063,linux,3f93616951138a598d930dcaec40f2bfd9ce43bb
CVE-2019-19065,linux,34b3be18a04ecdc610aae4c48e5d1b799d8689f6
CVE-2019-19066,linux,0e62395da2bd5166d7c9e14cbc7503b256a34cb0
CVE-2019-19067,linux,57be09c6e8747bf48704136d9e3f92bfb93f5725
CVE-2019-19068,linux,a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c
CVE-2019-19072,linux,96c5c6e6a5b6db592acae039fed54b5c8844cd35
CVE-2019-19073,linux,853acf7caf10b828102d92d05b5c101666a6142b
CVE-2019-19074,linux,728c1e2a05e4b5fc52fab3421dce772a806612a2
CVE-2019-19075,linux,6402939ec86eaf226c8b8ae00ed983936b164908
CVE-2019-19077,linux,4a9d46a9fe14401f21df69cea97c62396d5fb053
CVE-2019-19078,linux,b8d17e7d93d2beb89e4f34c59996376b8b544792
CVE-2019-19080,linux,8572cea1461a006bce1d06c0c4b0575869125fa4
CVE-2019-19081,linux,8ce39eb5a67aee25d9f05b40b673c95b23502e3e
CVE-2019-19082,linux,104c307147ad379617472dd91a5bcb368d72bd6d
CVE-2019-19083,linux,055e547478a11a6360c7ce05e2afc3e366968a12
CVE-2019-19227,linux,9804501fa1228048857910a6bf23e085aade37cc
CVE-2019-19319,linux,345c0dbf3a30872d9b204db96b5857cd00808cae
CVE-2019-19523,linux,44efc269db7929f6275a1fa927ef082e533ecde0
CVE-2019-19524,linux,fa3a5a1880c91bb92594ad42dfe9eedad7996b86
CVE-2019-19525,linux,7fd25e6fc035f4b04b75bca6d7e8daa069603a76
CVE-2019-19526,linux,6af3aa57a0984e061f61308fe181a9a12359fecc
CVE-2019-19527,linux,6d4472d7bec39917b54e4e80245784ea5d60ce49
CVE-2019-19528,linux,c468a8aa790e0dfe0a7f8a39db282d39c2c00b46
CVE-2019-19529,linux,4d6636498c41891d0482a914dd570343a838ad79
CVE-2019-19530,linux,c52873e5a1ef72f845526d9f6a50704433f9c625
CVE-2019-19531,linux,fc05481b2fcabaaeccf63e32ac1baab54e5b6963
CVE-2019-19532,linux,d9d4b1e46d9543a82c23f6df03f4ad697dab361b
CVE-2019-19533,linux,a10feaf8c464c3f9cfdd3a8a7ce17e1c0d498da1
CVE-2019-19534,linux,f7a1337f0d29b98733c8824e165fca3371d7d4fd
CVE-2019-19535,linux,30a8beeb3042f49d0537b7050fd21b490166a3d9
CVE-2019-19536,linux,ead16e53c2f0ed946d82d4037c630e2f60f4ab69
CVE-2019-19537,linux,303911cfc5b95d33687d9046133ff184cf5043ff
CVE-2019-19543,linux,56cd26b618855c9af48c8301aa6754ced8dd0beb
CVE-2019-19767,linux,4ea99936a1630f51fc3a2d61a58ec4a1c4b7d55a
CVE-2019-19927,linux,453393369dc9806d2455151e329c599684762428
CVE-2019-19947,linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9
CVE-2019-19965,linux,f70267f379b5e5e11bdc5d72a56bf17e5feed01f
CVE-2019-19966,linux,dea37a97265588da604c6ba80160a287b72c7bfd
CVE-2019-20054,linux,23da9588037ecdd4901db76a5b79a42b529c4ec3
CVE-2019-20095,linux,003b686ace820ce2d635a83f10f2d7f9c147dabc
CVE-2019-20096,linux,1d3ff0950e2b40dc861b1739029649d03f591820
CVE-2019-20806,linux,2e7682ebfc750177a4944eeb56e97a3f05734528
CVE-2019-20810,linux,9453264ef58638ce8976121ac44c07a3ef375983
CVE-2019-20811,linux,a3e23f719f5c4a38ffb3d30c8d7632a4ed8ccd9e
CVE-2019-20812,linux,b43d1f9f7067c6759b1051e8ecb84e82cef569fe
CVE-2019-20908,linux,1957a85b0032a81e6482ca4aab883643b8dae06e
CVE-2019-20934,linux,16d51a590a8ce3befb1308e0e7ab77f3b661af33
CVE-2019-5489,linux,574823bfab82d9d8fa47f422778043fbb4b4f50e
CVE-2019-6974,linux,cfa39381173d5f969daf43582c95ad679189cbc9
CVE-2019-7221,linux,ecec76885bcfe3294685dc363fd1273df0d5d65f
CVE-2019-7222,linux,353c0956a618a07ba4bbe7ad00ff29fe70e8412a
CVE-2019-7308,linux,979d63d50c0c0f7bc537bf821e056cc9fe5abd38
CVE-2019-9003,linux,77f8269606bf95fcb232ee86f6da80886f1dfae8
CVE-2019-9213,linux,0a1d52994d440e21def1c2174932410b4f2a98a1
CVE-2019-9503,linux,a4176ec356c73a46c07c181c6d04039fafa34a9f
CVE-2020-10720,linux,a4270d6795b0580287453ea55974d948393e66ef
CVE-2020-10732,linux,1d605416fb7175e1adf094251466caa52093b413
CVE-2020-10751,linux,fb73974172ffaaf57a7c42f35424d9aece1a5af6
CVE-2020-10757,linux,5bfea2d9b17f1034a68147a8b03b9789af5700f9
CVE-2020-10766,linux,dbbe2ad02e9df26e372f38cc3e70dab9222c832e
CVE-2020-10767,linux,21998a351512eba4ed5969006f0c55882d995ada
CVE-2020-10768,linux,4d8df8cbb9156b0a0ab3f802b80cb5db57acc0bf
CVE-2020-10773,linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f
CVE-2020-10781,linux,853eab68afc80f59f36bbdeb715e5c88c501e680
CVE-2020-11494,linux,b9258a2cece4ec1f020715fe3554bc2e360f6264
CVE-2020-11565,linux,aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd
CVE-2020-11608,linux,998912346c0da53a6dbb71fab3a138586b596b30
CVE-2020-11609,linux,485b06aadb933190f4bc44e006076bc27a23f205
CVE-2020-11668,linux,a246b4d547708f33ff4d4b9a7a5dbac741dc89d8
CVE-2020-11669,linux,53a712bae5dd919521a58d7bad773b949358add0
CVE-2020-12464,linux,056ad39ee9253873522f6469c3364964a322912b
CVE-2020-12652,linux,28d76df18f0ad5bcf5fa48510b225f0ed262a99b
CVE-2020-12653,linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d
CVE-2020-12654,linux,3a9b153c5591548612c3955c9600a98150c81875
CVE-2020-12655,linux,d0c7feaf87678371c2c09b3709400be416b2dc62
CVE-2020-12657,linux,2f95fa5c955d0a9987ffdc3a095e2f4e62c5f2a9
CVE-2020-12659,linux,99e3a236dd43d06c65af0a2ef9cb44306aef6e02
CVE-2020-12768,linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068
CVE-2020-12769,linux,19b61392c5a852b4e8a0bf35aecb969983c5932d
CVE-2020-12770,linux,83c6f2390040f188cc25b270b4befeb5628c1aee
CVE-2020-13143,linux,15753588bcd4bbffae1cca33c8ced5722477fe1f
CVE-2020-13974,linux,b86dab054059b970111b5516ae548efaae5b3aae
CVE-2020-14314,linux,5872331b3d91820e14716632ebb56b1399b34fe1
CVE-2020-14381,linux,8019ad13ef7f64be44d4f892af9c840179009254
CVE-2020-14385,linux,f4020438fab05364018c91f7e02ebdd192085933
CVE-2020-14386,linux,acf69c946233259ab4d64f8869d4037a198c7f06
CVE-2020-14390,linux,50145474f6ef4a9c19205b173da6264a644c7489
CVE-2020-14416,linux,0ace17d56824165c7f4c68785d6b58971db954dd
CVE-2020-15393,linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba
CVE-2020-15780,linux,75b0cea7bf307f362057cc778efe89af4c615354
CVE-2020-16166,linux,c51f8f88d705e06bd696d7510aff22b33eb8e638
CVE-2020-24394,linux,22cf8419f1319ff87ec759d0ebdff4cbafaee832
CVE-2020-25211,linux,1cc5ef91d2ff94d2bf2de3b3585423e8a1051cb6
CVE-2020-25212,linux,b4487b93545214a9db8cbf32e86411677b0cca21
CVE-2020-25284,linux,f44d04e696feaf13d192d942c4f14ad2e117065a
CVE-2020-25285,linux,17743798d81238ab13050e8e2833699b54e15467
CVE-2020-25641,linux,7e24969022cbd61ddc586f14824fc205661bb124
CVE-2020-25643,linux,66d42ed8b25b64eb63111a2b8582c5afc8bf1105
CVE-2020-25704,linux,7bdb157cdebbf95a1cd94ed2e01b338714075d00
CVE-2020-26088,linux,26896f01467a28651f7a536143fe5ac8449d4041
CVE-2020-27673,linux,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27675,linux,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27777,linux,bd59380c5ba4147dcbaad3e582b55ccfd120b764
CVE-2020-27786,linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d
CVE-2020-28374,linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4
CVE-2020-28915,linux,5af08640795b2b9a940c9266c0260455377ae262
CVE-2020-28941,linux,d4122754442799187d5d537a9c039a49a67e57f1
CVE-2020-28974,linux,3c4e0dff2095c579b142d5a0693257f1c58b4804
CVE-2020-29368,linux,c444eb564fb16645c172d550359cb3d75fe8a040
CVE-2020-29369,linux,246c320a8cfe0b11d81a4af38fa9985ef0cc9a4c
CVE-2020-29370,linux,fd4d9c7d0c71866ec0c2825189ebd2ce35bd95b8
CVE-2020-29371,linux,bcf85fcedfdd17911982a3e3564fcfec7b01eebd
CVE-2020-29373,linux,ff002b30181d30cdfbca316dadd099c3ca0d739c
CVE-2020-29660,linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9
CVE-2020-29661,linux,54ffccbf053b5b6ca4f6e45094b942fab92a25fc
CVE-2020-36158,linux,5c455c5ab332773464d02ba17015acdca198f03d
CVE-2020-7053,linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310
CVE-2020-8428,linux,d0cb50185ae942b03c4327be322055d622dc79f6
CVE-2020-9383,linux,2e90ca68b0d2f5548804f22f0dd61145516171e3
CVE-2021-3347,linux,04b79c55201f02ffd675e1231d731365e335c307
CVE-2021-3348,linux,b98e762e3d71e893b221f871825dc64694cfb258
CVE-2000-1254,openssl,db82b8f9bd432a59aea8e1014694e15fc457c2bb
CVE-2012-2686,openssl,9970308c88dda1e55a10c970b73ff64e8f678d8f
CVE-2013-0166,openssl,b48310627d1fdc58f64ccf208ac82c732e654dca
CVE-2013-0169,openssl,9970308c88dda1e55a10c970b73ff64e8f678d8f
CVE-2013-6450,openssl,20b82b514d81a64f5b240788e5051167456af379
CVE-2014-0076,openssl,f9b6c0ba4c02497782f801e3c45688f3efaac55c
CVE-2014-0160,openssl,731f431497f463f3a2a97236fe0187b11c44aead
CVE-2014-0195,openssl,410e444b71bca5af929fe82162cbe37e31c82083
CVE-2014-0221,openssl,b4322e1de8be66ff230e26999b766ca1a42f9476
CVE-2014-0224,openssl,a91be10833e61bcdc9002de28489405101c52650
CVE-2014-3470,openssl,a5362db4603910b1bb978163e0e7dc8890727300
CVE-2014-3505,openssl,bff1ce4e6a1c57c3d0a5f9e4f85ba6385fccfe8b
CVE-2014-3506,openssl,1250f12613b61758675848f6600ebd914ccd7636
CVE-2014-3507,openssl,d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74
CVE-2014-3508,openssl,0042fb5fd1c9d257d713b15a1f45da05cf5c1c87
CVE-2014-3509,openssl,fb0bc2b273bcc2d5401dd883fe869af4fc74bb21
CVE-2014-3510,openssl,17160033765480453be0a41335fa6b833691c049
